1
1
1
1
1
2
2
2
3
3
5
5
5
5
5
5
5
5
14
14
14
14
14
14
14
17
17
17
17
18
18
18
9
9
9
9
9
4
6
6
6
6
6
6
6
6
7
7
7
8
8
8
8
8
8
8
10
10
10
10
11
11
11
11
12
12
12
12
12
12
12
1
1
1
1
2
2
2
3
3
3
6
6
6
6
7
7
7
7
10
10
10
10
4
4
5
8
8
8
8
8
8
8
9
9
9
9
13
13
13
13
13
13
13
13
14
14
14
14
14
14
17
17
17
17
11
11
11
11
11
11
12
12
12
12
12
15
15
15
15
15
16
16
