neuronid,time,slope,genotype
13,19,91.67014523,TGNE
13,20,90.40620612,TGNE
13,21,92.02783214,TGNE
13,22,97.29815735,TGNE
13,23,91.38396318,TGNE
13,24,90.79967256,TGNE
13,25,87.61605308,TGNE
13,26,86.375967,TGNE
13,27,89.39266953,TGNE
13,28,84.27738896,TGNE
13,29,83.9792804,TGNE
13,30,77.87431626,TGNE
13,31,77.08732917,TGNE
13,32,80.95065135,TGNE
13,33,76.5626711,TGNE
13,34,77.52850165,TGNE
13,35,79.81784965,TGNE
13,36,75.03640296,TGNE
13,37,77.55235467,TGNE
13,38,78.54203824,TGNE
13,39,73.66517947,TGNE
13,40,79.31704461,TGNE
13,41,78.29163572,TGNE
13,42,72.68742241,TGNE
13,43,72.46087291,TGNE
13,44,68.72874235,TGNE
13,45,73.41477695,TGNE
13,46,68.20408429,TGNE
13,47,74.59523048,TGNE
13,48,69.38453782,TGNE
13,49,68.4425603,TGNE
13,50,70.0522598,TGNE
13,51,64.74620927,TGNE
13,52,67.88217691,TGNE
13,53,65.8193242,TGNE
13,54,62.6118517,TGNE
13,55,65.41393125,TGNE
13,56,61.26442701,TGNE
13,57,59.53551661,TGNE
13,58,58.89159344,TGNE
13,59,65.55699517,TGNE
13,60,61.87257065,TGNE
13,61,NA,TGNE
13,62,NA,TGNE
13,63,NA,TGNE
14,-20,103.9910216,TGNE
14,-19,114.7497166,TGNE
14,-18,110.7115127,TGNE
14,-17,112.0083371,TGNE
14,-16,122.0893027,TGNE
14,-15,107.4985399,TGNE
14,-14,115.7813126,TGNE
14,-13,105.08171,TGNE
14,-12,117.1960926,TGNE
14,-11,115.1033543,TGNE
14,-10,101.1612327,TGNE
14,-9,100.7487317,TGNE
14,-8,107.6460416,TGNE
14,-7,80.23339174,TGNE
14,-6,88.39820891,TGNE
14,-5,90.43208392,TGNE
14,-4,76.40155289,TGNE
14,-3,76.43109905,TGNE
14,-2,80.61657562,TGNE
14,-1,73.7192657,TGNE
14,0,152.9199162,TGNE
14,1,170.6888377,TGNE
14,2,144.5739284,TGNE
14,3,140.7150628,TGNE
14,4,124.4119971,TGNE
14,5,120.7924783,TGNE
14,6,109.5747873,TGNE
14,7,109.6643419,TGNE
14,8,110.083256,TGNE
14,9,90.78869917,TGNE
14,10,90.57935663,TGNE
14,11,99.19446639,TGNE
14,12,85.04529266,TGNE
14,13,98.20753312,TGNE
14,14,94.31866332,TGNE
14,15,88.57502777,TGNE
14,16,107.241328,TGNE
14,17,86.48114428,TGNE
14,18,86.84004993,TGNE
14,19,85.67354932,TGNE
14,20,87.40852716,TGNE
14,21,86.51114852,TGNE
14,22,84.41703599,TGNE
14,23,85.85288762,TGNE
14,24,88.81437455,TGNE
14,25,91.71608204,TGNE
14,26,86.48114428,TGNE
14,27,81.93424262,TGNE
14,28,81.06663918,TGNE
14,29,85.85288762,TGNE
14,30,84.14791402,TGNE
14,31,85.19485576,TGNE
14,32,73.82760161,TGNE
14,33,75.32323267,TGNE
14,34,68.80200639,TGNE
14,35,76.16083187,TGNE
14,36,67.24659589,TGNE
14,37,76.16083187,TGNE
14,38,69.54982192,TGNE
14,39,86.63070739,TGNE
14,40,76.99843108,TGNE
14,41,69.54982192,TGNE
14,42,69.34047938,TGNE
14,43,71.22502033,TGNE
14,44,74.33607036,TGNE
14,45,75.86170566,TGNE
14,46,64.5242267,TGNE
14,47,71.04568202,TGNE
14,48,77.02843531,TGNE
14,49,58.27235144,TGNE
14,50,62.37056378,TGNE
14,51,69.63960559,TGNE
14,52,59.6184194,TGNE
14,53,61.59274401,TGNE
14,54,55.8791127,TGNE
14,55,63.77641117,TGNE
14,56,56.89627925,TGNE
14,57,58.30235568,TGNE
14,58,63.20816298,TGNE
14,59,61.59274401,TGNE
14,60,59.02016697,TGNE
14,61,55.13129717,TGNE
14,62,62.28078011,TGNE
14,63,60.75514481,TGNE
15,-20,NA,TGNE
15,-19,NA,TGNE
15,-18,NA,TGNE
15,-17,124.7891122,TGNE
15,-16,114.5572823,TGNE
15,-15,93.96527816,TGNE
15,-14,98.62333319,TGNE
15,-13,101.1451811,TGNE
15,-12,104.9358986,TGNE
15,-11,100.7435479,TGNE
15,-10,97.98090218,TGNE
15,-9,94.80052957,TGNE
15,-8,97.96480851,TGNE
15,-7,97.04918995,TGNE
15,-6,95.13778814,TGNE
15,-5,92.1180486,TGNE
15,-4,101.2897205,TGNE
15,-3,93.08184695,TGNE
15,-2,94.73625611,TGNE
15,-1,97.08137729,TGNE
15,0,148.3653284,TGNE
15,1,193.0846811,TGNE
15,2,157.8369094,TGNE
15,3,172.1233322,TGNE
15,4,155.5547458,TGNE
15,5,152.3755878,TGNE
15,6,137.8252895,TGNE
15,7,141.1759109,TGNE
15,8,142.9304247,TGNE
15,9,146.8351138,TGNE
15,10,134.0393293,TGNE
15,11,144.7112552,TGNE
15,12,134.4614086,TGNE
15,13,139.3159279,TGNE
15,14,139.2631933,TGNE
15,15,131.1767814,TGNE
15,16,133.6171488,TGNE
15,17,133.8282896,TGNE
15,18,122.1141213,TGNE
15,19,120.1486691,TGNE
15,20,124.145669,TGNE
15,21,126.6388722,TGNE
15,22,109.041303,TGNE
15,23,119.1196863,TGNE
15,24,116.9298336,TGNE
15,25,117.4311667,TGNE
15,26,115.6239182,TGNE
15,27,111.3366249,TGNE
15,28,110.5452009,TGNE
15,29,106.8515516,TGNE
15,30,95.62555796,TGNE
15,31,111.4421954,TGNE
15,32,104.912416,TGNE
15,33,97.78899274,TGNE
15,34,108.6323821,TGNE
15,35,101.1923487,TGNE
15,36,90.91618537,TGNE
15,37,94.99233779,TGNE
15,38,97.31407761,TGNE
15,39,101.1396141,TGNE
15,40,98.73872178,TGNE
15,41,90.09824225,TGNE
15,42,94.8471911,TGNE
15,43,86.78719713,TGNE
15,44,94.80761484,TGNE
15,45,102.4851058,TGNE
15,46,95.98174431,TGNE
15,47,91.90549067,TGNE
15,48,96.39066527,TGNE
15,49,84.54460983,TGNE
15,50,90.49400485,TGNE
15,51,91.57572224,TGNE
15,52,92.60470502,TGNE
15,53,84.5841861,TGNE
15,54,87.80292034,TGNE
15,55,91.15364294,TGNE
15,56,80.87737837,TGNE
15,57,92.47271667,TGNE
15,58,89.70247964,TGNE
15,59,87.35442313,TGNE
15,60,83.62119749,TGNE
15,61,NA,TGNE
15,62,NA,TGNE
15,63,NA,TGNE
16,-20,105.1412775,TGNE
16,-19,106.5407162,TGNE
16,-18,105.1738311,TGNE
16,-17,101.1057293,TGNE
16,-16,103.1018011,TGNE
16,-15,101.39859,TGNE
16,-14,103.2753593,TGNE
16,-13,100.8453616,TGNE
16,-12,103.4272152,TGNE
16,-11,101.5288041,TGNE
16,-10,97.78617717,TGNE
16,-9,100.6175474,TGNE
16,-8,98.71907565,TGNE
16,-7,100.4656915,TGNE
16,-6,98.0356331,TGNE
16,-5,95.56223061,TGNE
16,-4,94.53167151,TGNE
16,-3,92.90441867,TGNE
16,-2,96.32163144,TGNE
16,-1,93.51196358,TGNE
16,0,106.2823489,TGNE
16,1,201.5922138,TGNE
16,2,182.0004365,TGNE
16,3,177.8857171,TGNE
16,4,171.4044702,TGNE
16,5,173.5156008,TGNE
16,6,167.9486418,TGNE
16,7,171.2027837,TGNE
16,8,165.192078,TGNE
16,9,164.6407895,TGNE
16,10,160.7009014,TGNE
16,11,165.4341382,TGNE
16,12,158.8990598,TGNE
16,13,157.7964221,TGNE
16,14,155.1609188,TGNE
16,15,149.822562,TGNE
16,16,152.0009214,TGNE
16,17,152.2832946,TGNE
16,18,150.6293685,TGNE
16,19,148.3837802,TGNE
16,20,146.6088543,TGNE
16,21,144.4708079,TGNE
16,22,142.2386775,TGNE
16,23,142.7631108,TGNE
16,24,144.107748,TGNE
16,25,143.099255,TGNE
16,26,141.7546178,TGNE
16,27,143.3278572,TGNE
16,28,142.6151953,TGNE
16,29,137.0616941,TGNE
16,30,137.0213811,TGNE
16,31,142.1849066,TGNE
16,32,139.0652829,TGNE
16,33,137.4382119,TGNE
16,34,137.2499833,TGNE
16,35,133.9689862,TGNE
16,36,135.9322013,TGNE
16,37,135.1253948,TGNE
16,38,138.3525603,TGNE
16,39,136.5507187,TGNE
16,40,136.6851763,TGNE
16,41,131.3199644,TGNE
16,42,133.4714687,TGNE
16,43,128.1600276,TGNE
16,44,126.048897,TGNE
16,45,128.9533763,TGNE
16,46,126.8691614,TGNE
16,47,128.5230876,TGNE
16,48,128.9399184,TGNE
16,49,132.073,TGNE
16,50,129.9080984,TGNE
16,51,120.5223116,TGNE
16,52,124.2873684,TGNE
16,53,122.8889603,TGNE
16,54,128.4020878,TGNE
16,55,126.5464146,TGNE
16,56,121.1946605,TGNE
16,57,125.4034639,TGNE
16,58,125.349693,TGNE
16,59,124.9194042,TGNE
16,60,124.5294285,TGNE
16,61,122.9965022,TGNE
16,62,123.5612486,TGNE
16,63,NA,TGNE
17,-20,119.5929904,TGNE
17,-19,114.7371026,TGNE
17,-18,112.912481,TGNE
17,-17,111.0779605,TGNE
17,-16,107.3600445,TGNE
17,-15,104.0344446,TGNE
17,-14,105.6531255,TGNE
17,-13,100.8266246,TGNE
17,-12,103.2398364,TGNE
17,-11,100.7971603,TGNE
17,-10,95.06817004,TGNE
17,-9,95.64693873,TGNE
17,-8,95.85295687,TGNE
17,-7,92.83151211,TGNE
17,-6,92.69416669,TGNE
17,-5,93.58683464,TGNE
17,-4,88.56413707,TGNE
17,-3,86.06260972,TGNE
17,-2,91.08530729,TGNE
17,-1,88.3777618,TGNE
17,0,128.7278534,TGNE
17,1,218.5689318,TGNE
17,2,215.8152951,TGNE
17,3,200.1032411,TGNE
17,4,201.9197426,TGNE
17,5,195.7528865,TGNE
17,6,187.4918992,TGNE
17,7,184.8655546,TGNE
17,8,187.2489154,TGNE
17,9,183.1994679,TGNE
17,10,175.7252009,TGNE
17,11,174.3020981,TGNE
17,12,170.1022357,TGNE
17,13,162.3849848,TGNE
17,14,172.4740737,TGNE
17,15,172.0690749,TGNE
17,16,165.3816053,TGNE
17,17,174.6376509,TGNE
17,18,168.0542731,TGNE
17,19,165.5667432,TGNE
17,20,163.461012,TGNE
17,21,161.7139565,TGNE
17,22,161.1701428,TGNE
17,23,157.9768616,TGNE
17,24,155.7207155,TGNE
17,25,149.5423366,TGNE
17,26,147.0663295,TGNE
17,27,154.7603802,TGNE
17,28,147.8415269,TGNE
17,29,152.7934637,TGNE
17,30,148.9290769,TGNE
17,31,141.9639778,TGNE
17,32,143.3639577,TGNE
17,33,141.0962114,TGNE
17,34,140.9226736,TGNE
17,35,139.8235235,TGNE
17,36,141.6746707,TGNE
17,37,134.7442947,TGNE
17,38,135.7508758,TGNE
17,39,130.0815875,TGNE
17,40,131.2964295,TGNE
17,41,134.5706795,TGNE
17,42,128.265086,TGNE
17,43,128.4039007,TGNE
17,44,132.1757186,TGNE
17,45,128.7741766,TGNE
17,46,129.422082,TGNE
17,47,126.8187829,TGNE
17,48,124.5626368,TGNE
17,49,130.9492765,TGNE
17,50,123.3130718,TGNE
17,51,121.3693556,TGNE
17,52,122.0288611,TGNE
17,53,126.3212924,TGNE
17,54,122.9543961,TGNE
17,55,122.6189206,TGNE
17,56,126.3791383,TGNE
17,57,123.336272,TGNE
17,58,121.9362921,TGNE
17,59,119.4024391,TGNE
17,60,120.5825581,TGNE
17,61,116.9149092,TGNE
17,62,NA,TGNE
17,63,NA,TGNE
18,-20,NA,TGNE
18,-19,109.3439305,TGNE
18,-18,104.6545027,TGNE
18,-17,108.4060123,TGNE
18,-16,104.0766067,TGNE
18,-15,100.9881842,TGNE
18,-14,103.0724288,TGNE
18,-13,102.9871561,TGNE
18,-12,101.9261024,TGNE
18,-11,100.3156314,TGNE
18,-10,100.3724255,TGNE
18,-9,101.6987629,TGNE
18,-8,98.09878578,TGNE
18,-7,97.39775435,TGNE
18,-6,97.41668571,TGNE
18,-5,94.30933185,TGNE
18,-4,94.22405914,TGNE
18,-3,92.41464569,TGNE
18,-2,98.41139798,TGNE
18,-1,92.48098704,TGNE
18,0,97.39775435,TGNE
18,1,90.63607729,TGNE
18,2,154.3111271,TGNE
18,3,161.4040213,TGNE
18,4,159.6710677,TGNE
18,5,157.9784248,TGNE
18,6,158.6098508,TGNE
18,7,151.7587394,TGNE
18,8,147.6749519,TGNE
18,9,148.6958579,TGNE
18,10,145.4718151,TGNE
18,11,148.1854457,TGNE
18,12,139.1580442,TGNE
18,13,145.0957176,TGNE
18,14,140.6222868,TGNE
18,15,141.4283383,TGNE
18,16,138.7684826,TGNE
18,17,133.4756993,TGNE
18,18,135.410125,TGNE
18,19,134.4966054,TGNE
18,20,137.4788654,TGNE
18,21,133.7981036,TGNE
18,22,132.6831119,TGNE
18,23,137.6938016,TGNE
18,24,129.9560988,TGNE
18,25,134.6712309,TGNE
18,26,132.8577374,TGNE
18,27,128.8545713,TGNE
18,28,127.3365538,TGNE
18,29,132.3607076,TGNE
18,30,125.2408852,TGNE
18,31,124.0990469,TGNE
18,32,128.4380814,TGNE
18,33,122.9572086,TGNE
18,34,128.8814179,TGNE
18,35,124.1259751,TGNE
18,36,123.4945491,TGNE
18,37,125.0662598,TGNE
18,38,128.5052388,TGNE
18,39,119.0615106,TGNE
18,40,126.1947155,TGNE
18,41,120.9287789,TGNE
18,42,119.5720044,TGNE
18,43,119.1689787,TGNE
18,44,115.8374678,TGNE
18,45,122.3661749,TGNE
18,46,120.3914385,TGNE
18,47,117.3017104,TGNE
18,48,115.3538205,TGNE
18,49,115.0851911,TGNE
18,50,117.8793616,TGNE
18,51,118.0136763,TGNE
18,52,115.7836929,TGNE
18,53,115.340438,TGNE
18,54,112.3178673,TGNE
18,55,115.9583184,TGNE
18,56,118.2823057,TGNE
18,57,110.8401606,TGNE
18,58,110.0475732,TGNE
18,59,110.7461566,TGNE
18,60,110.2625094,TGNE
18,61,108.2206156,TGNE
18,62,110.3834416,TGNE
18,63,106.5682834,TGNE
19,-20,NA,TGNE
19,-19,NA,TGNE
19,-18,NA,TGNE
19,-17,NA,TGNE
19,-16,NA,TGNE
19,-15,NA,TGNE
19,-14,NA,TGNE
19,-13,NA,TGNE
19,-12,NA,TGNE
19,-11,NA,TGNE
19,-10,103.3248093,TGNE
19,-9,102.1900961,TGNE
19,-8,99.44115569,TGNE
19,-7,103.6874117,TGNE
19,-6,97.05488839,TGNE
19,-5,96.7273241,TGNE
19,-4,97.9205284,TGNE
19,-3,97.18352642,TGNE
19,-2,98.06089291,TGNE
19,-1,104.4126872,TGNE
19,0,191.4626307,TGNE
19,1,207.6090704,TGNE
19,2,196.4506216,TGNE
19,3,195.1489828,TGNE
19,4,182.7484459,TGNE
19,5,181.7151031,TGNE
19,6,186.5341904,TGNE
19,7,176.9357163,TGNE
19,8,178.9627013,TGNE
19,9,175.3260808,TGNE
19,10,175.1869172,TGNE
19,11,172.7326929,TGNE
19,12,167.9632665,TGNE
19,13,164.0880899,TGNE
19,14,169.0264199,TGNE
19,15,160.7196948,TGNE
19,16,159.2391919,TGNE
19,17,154.9069652,TGNE
19,18,156.3476971,TGNE
19,19,152.0651314,TGNE
19,20,148.5178723,TGNE
19,21,147.583922,TGNE
19,22,148.1402939,TGNE
19,23,151.5385702,TGNE
19,24,149.7003391,TGNE
19,25,146.5902797,TGNE
19,26,149.9090138,TGNE
19,27,146.5505086,TGNE
19,28,144.3446595,TGNE
19,29,141.8705143,TGNE
19,30,143.559692,TGNE
19,31,139.4063295,TGNE
19,32,141.5425968,TGNE
19,33,142.874117,TGNE
19,34,138.0947301,TGNE
19,35,133.573679,TGNE
19,36,140.4098615,TGNE
19,37,136.1770274,TGNE
19,38,133.4047754,TGNE
19,39,133.3551144,TGNE
19,40,132.5601865,TGNE
19,41,134.2096637,TGNE
19,42,134.0705001,TGNE
19,43,130.4636197,TGNE
19,44,129.380616,TGNE
19,45,127.9795846,TGNE
19,46,128.4465951,TGNE
19,47,127.3734812,TGNE
19,48,127.0057926,TGNE
19,49,125.9624894,TGNE
19,50,128.8142131,TGNE
19,51,124.1540689,TGNE
19,52,124.104408,TGNE
19,53,119.394603,TGNE
19,54,119.305171,TGNE
19,55,117.9637609,TGNE
19,56,121.7296553,TGNE
19,57,124.3031224,TGNE
19,58,122.3357587,TGNE
19,59,121.0639305,TGNE
19,60,119.7721814,TGNE
19,61,NA,TGNE
19,62,NA,TGNE
19,63,NA,TGNE
20,-20,99.85270257,TGNE
20,-19,99.23807527,TGNE
20,-18,107.5357158,TGNE
20,-17,102.4904781,TGNE
20,-16,95.47348303,TGNE
20,-15,110.2759292,TGNE
20,-14,100.0831878,TGNE
20,-13,97.95760172,TGNE
20,-12,93.98813371,TGNE
20,-11,93.42472534,TGNE
20,-10,93.14302116,TGNE
20,-9,100.1856257,TGNE
20,-8,101.4660992,TGNE
20,-7,101.5685371,TGNE
20,-6,93.98813371,TGNE
20,-5,104.8465494,TGNE
20,-4,95.72957774,TGNE
20,-3,101.1587856,TGNE
20,-2,109.3795977,TGNE
20,-1,98.21369643,TGNE
20,0,164.6927895,TGNE
20,1,211.6567781,TGNE
20,2,184.907084,TGNE
20,3,183.3567657,TGNE
20,4,179.3139068,TGNE
20,5,170.9547348,TGNE
20,6,165.4224016,TGNE
20,7,167.4285341,TGNE
20,8,178.3412625,TGNE
20,9,168.5532883,TGNE
20,10,170.8634689,TGNE
20,11,164.1152873,TGNE
20,12,169.7691366,TGNE
20,13,168.4620224,TGNE
20,14,156.9415417,TGNE
20,15,172.4137872,TGNE
20,16,164.6927895,TGNE
20,17,174.2071377,TGNE
20,18,171.440971,TGNE
20,19,167.7021601,TGNE
20,20,157.7014039,TGNE
20,21,158.400594,TGNE
20,22,159.1908782,TGNE
20,23,161.7746848,TGNE
20,24,173.1432274,TGNE
20,25,165.0272595,TGNE
20,26,170.0731846,TGNE
20,27,169.5259326,TGNE
20,28,168.1885682,TGNE
20,29,167.15508,TGNE
20,30,167.3981121,TGNE
20,31,172.0490671,TGNE
20,32,164.4193353,TGNE
20,33,162.656235,TGNE
20,34,166.2735298,TGNE
20,35,165.1791975,TGNE
20,36,169.2524784,TGNE
20,37,165.4528236,TGNE
20,38,159.1604562,TGNE
20,39,157.2758398,TGNE
20,40,169.7691366,TGNE
20,41,166.1214198,TGNE
20,42,159.7683804,TGNE
20,43,154.9352373,TGNE
20,44,156.0904135,TGNE
20,45,172.8089293,TGNE
20,46,155.4216453,TGNE
20,47,159.7381303,TGNE
20,48,157.4277779,TGNE
20,49,164.1152873,TGNE
20,50,157.7014039,TGNE
20,51,163.9329272,TGNE
20,52,160.3764764,TGNE
20,53,164.8144774,TGNE
20,54,167.2157521,TGNE
20,55,162.656235,TGNE
20,56,145.8768752,TGNE
20,57,162.7473291,TGNE
20,58,154.2664691,TGNE
20,59,152.4122747,TGNE
20,60,154.144953,TGNE
20,61,NA,TGNE
20,62,NA,TGNE
20,63,NA,TGNE
21,-20,98.12037791,TGNE
21,-19,94.67670244,TGNE
21,-18,99.3927013,TGNE
21,-17,103.6676309,TGNE
21,-16,102.2596515,TGNE
21,-15,93.54003511,TGNE
21,-14,101.9882325,TGNE
21,-13,98.64632574,TGNE
21,-12,93.84544831,TGNE
21,-11,95.54184385,TGNE
21,-10,97.93373057,TGNE
21,-9,94.82935559,TGNE
21,-8,101.7676978,TGNE
21,-7,102.7686022,TGNE
21,-6,100.0543052,TGNE
21,-5,108.3497425,TGNE
21,-4,102.9381455,TGNE
21,-3,105.9408587,TGNE
21,-2,98.54445007,TGNE
21,-1,105.1943762,TGNE
21,0,128.9567419,TGNE
21,1,143.0826102,TGNE
21,2,143.5429214,TGNE
21,3,135.5594182,TGNE
21,4,136.4799338,TGNE
21,5,141.0646595,TGNE
21,6,134.7805451,TGNE
21,7,139.0820928,TGNE
21,8,134.0370558,TGNE
21,9,137.3119362,TGNE
21,10,135.5062889,TGNE
21,11,130.5321266,TGNE
21,12,125.6642229,TGNE
21,13,136.7984957,TGNE
21,14,129.487714,TGNE
21,15,129.1691521,TGNE
21,16,135.2053655,TGNE
21,17,137.6304981,TGNE
21,18,129.9126413,TGNE
21,19,137.4534718,TGNE
21,20,134.3203407,TGNE
21,21,139.5069132,TGNE
21,22,131.2048481,TGNE
21,23,134.8336743,TGNE
21,24,131.0632057,TGNE
21,25,137.1349099,TGNE
21,26,142.4276341,TGNE
21,27,138.5156298,TGNE
21,28,145.4901043,TGNE
21,29,143.7907155,TGNE
21,30,141.6487609,TGNE
21,31,136.0904972,TGNE
21,32,144.905896,TGNE
21,33,137.4180879,TGNE
21,34,136.4090591,TGNE
21,35,131.0454603,TGNE
21,36,128.9567419,TGNE
21,37,136.1258811,TGNE
21,38,138.3032196,TGNE
21,39,132.1607476,TGNE
21,40,129.6117179,TGNE
21,41,131.7181818,TGNE
21,42,131.8066949,TGNE
21,43,130.2843325,TGNE
21,44,123.469139,TGNE
21,45,126.3899668,TGNE
21,46,124.566681,TGNE
21,47,124.5312971,TGNE
21,48,121.1680104,TGNE
21,49,126.1951951,TGNE
21,50,118.9021587,TGNE
21,51,117.5390773,TGNE
21,52,114.8838959,TGNE
21,53,112.2109692,TGNE
21,54,113.3261497,TGNE
21,55,112.9543516,TGNE
21,56,111.3966053,TGNE
21,57,116.919592,TGNE
21,58,108.2811127,TGNE
21,59,115.3264618,TGNE
21,60,102.2271539,TGNE
21,61,NA,TGNE
21,62,NA,TGNE
21,63,NA,TGNE
22,-20,99.5412562,TGNE
22,-19,102.2920422,TGNE
22,-18,89.32397121,TGNE
22,-17,102.3774191,TGNE
22,-16,99.40459722,TGNE
22,-15,100.0708447,TGNE
22,-14,97.47390484,TGNE
22,-13,104.9402641,TGNE
22,-12,99.66086774,TGNE
22,-11,95.04771886,TGNE
22,-10,101.1984909,TGNE
22,-9,94.62055474,TGNE
22,-8,98.25976385,TGNE
22,-7,103.453923,TGNE
22,-6,101.0105498,TGNE
22,-5,99.84880878,TGNE
22,-4,107.4006847,TGNE
22,-3,98.41361,TGNE
22,-2,100.7714665,TGNE
22,-1,104.8891218,TGNE
22,0,161.9315308,TGNE
22,1,196.1749459,TGNE
22,2,181.8426605,TGNE
22,3,165.6017606,TGNE
22,4,167.969119,TGNE
22,5,162.7390484,TGNE
22,6,150.2051282,TGNE
22,7,159.6192273,TGNE
22,8,153.0127856,TGNE
22,9,160.7938238,TGNE
22,10,150.7739817,TGNE
22,11,153.1779501,TGNE
22,12,144.16754,TGNE
22,13,156.2242716,TGNE
22,14,141.8369315,TGNE
22,15,146.2596241,TGNE
22,16,147.76441,TGNE
22,17,148.7737022,TGNE
22,18,148.3700133,TGNE
22,19,153.1228953,TGNE
22,20,148.2965137,TGNE
22,21,143.9290156,TGNE
22,22,140.0751764,TGNE
22,23,158.4447705,TGNE
22,24,145.0850276,TGNE
22,25,141.4698526,TGNE
22,26,148.3515685,TGNE
22,27,148.7186474,TGNE
22,28,150.4619577,TGNE
22,29,151.691609,TGNE
22,30,153.7101935,TGNE
22,31,146.9202823,TGNE
22,32,145.7090757,TGNE
22,33,141.1395235,TGNE
22,34,150.4436526,TGNE
22,35,148.0029344,TGNE
22,36,144.5346189,TGNE
22,37,143.139803,TGNE
22,38,154.4076015,TGNE
22,39,153.0127856,TGNE
22,40,141.7635716,TGNE
22,41,138.2951163,TGNE
22,42,150.0765737,TGNE
22,43,139.7999022,TGNE
22,44,143.7821561,TGNE
22,45,143.1765528,TGNE
22,46,150.1866834,TGNE
22,47,140.974359,TGNE
22,48,137.9280374,TGNE
22,49,147.0854468,TGNE
22,50,136.5884161,TGNE
22,51,137.9097324,TGNE
22,52,135.1019353,TGNE
22,53,138.808915,TGNE
22,54,138.4419758,TGNE
22,55,138.2768113,TGNE
22,56,146.9202823,TGNE
22,57,147.4340809,TGNE
22,58,139.3411584,TGNE
22,59,133.6155942,TGNE
22,60,133.2302103,TGNE
22,61,NA,TGNE
22,62,NA,TGNE
22,63,NA,TGNE
23,-20,NA,TGNE
23,-19,NA,TGNE
23,-18,NA,TGNE
23,-17,NA,TGNE
23,-16,NA,TGNE
23,-15,NA,TGNE
23,-14,NA,TGNE
23,-13,NA,TGNE
23,-12,NA,TGNE
23,-11,NA,TGNE
23,-10,87.19426272,TGNE
23,-9,127.7274068,TGNE
23,-8,95.35588199,TGNE
23,-7,87.96375618,TGNE
23,-6,81.34100729,TGNE
23,-5,119.7033219,TGNE
23,-4,112.4484974,TGNE
23,-3,108.5188591,TGNE
23,-2,89.20040048,TGNE
23,-1,90.54683921,TGNE
23,0,151.7204042,TGNE
23,1,215.0032577,TGNE
23,2,191.4052638,TGNE
23,3,183.5120698,TGNE
23,4,196.7585,TGNE
23,5,211.4252646,TGNE
23,6,213.2006243,TGNE
23,7,179.5243873,TGNE
23,8,169.1456664,TGNE
23,9,157.4013919,TGNE
23,10,186.3252316,TGNE
23,11,156.527349,TGNE
23,12,163.8470944,TGNE
23,13,194.5189034,TGNE
23,14,168.2990138,TGNE
23,15,176.3562002,TGNE
23,16,162.4541503,TGNE
23,17,174.2804793,TGNE
23,18,182.7199648,TGNE
23,19,172.8328712,TGNE
23,20,169.1456664,TGNE
23,21,170.9210261,TGNE
23,22,180.7534556,TGNE
23,23,154.4789019,TGNE
23,24,160.3237654,TGNE
23,25,146.0940805,TGNE
23,26,133.6122485,TGNE
23,27,128.9964532,TGNE
23,28,143.0351051,TGNE
23,29,167.0426718,TGNE
23,30,166.9060698,TGNE
23,31,155.4348827,TGNE
23,32,156.9644287,TGNE
23,33,183.0477163,TGNE
23,34,179.2240261,TGNE
23,35,167.3431496,TGNE
23,36,146.7221933,TGNE
23,37,136.9989755,TGNE
23,38,137.2447891,TGNE
23,39,152.0208819,TGNE
23,40,140.0579509,TGNE
23,41,143.7451557,TGNE
23,42,138.7743351,TGNE
23,43,117.4160545,TGNE
23,44,134.5135652,TGNE
23,45,147.0773351,TGNE
23,46,142.4068758,TGNE
23,47,122.7965644,TGNE
23,48,139.3751741,TGNE
23,49,138.2827078,TGNE
23,50,112.3086319,TGNE
23,51,117.6344778,TGNE
23,52,135.0324663,TGNE
23,53,113.7288497,TGNE
23,54,146.6402554,TGNE
23,55,143.772546,TGNE
23,56,131.427316,TGNE
23,57,159.5317769,TGNE
23,58,166.6602562,TGNE
23,59,133.4757631,TGNE
23,60,133.7215767,TGNE
23,61,115.613421,TGNE
23,62,137.9549563,TGNE
23,63,120.6389057,TGNE
24,-20,NA,TGNE
24,-19,NA,TGNE
24,-18,NA,TGNE
24,-17,NA,TGNE
24,-16,NA,TGNE
24,-15,NA,TGNE
24,-14,NA,TGNE
24,-13,NA,TGNE
24,-12,NA,TGNE
24,-11,NA,TGNE
24,-10,94.49540542,TGNE
24,-9,94.68305023,TGNE
24,-8,99.14501949,TGNE
24,-7,95.95494212,TGNE
24,-6,97.8940541,TGNE
24,-5,106.8806565,TGNE
24,-4,102.8565251,TGNE
24,-3,105.0875676,TGNE
24,-2,103.7322009,TGNE
24,-1,99.27011603,TGNE
24,0,136.2095517,TGNE
24,1,157.3115574,TGNE
24,2,147.5067404,TGNE
24,3,135.1108526,TGNE
24,4,132.9135701,TGNE
24,5,130.6126956,TGNE
24,6,116.4963257,TGNE
24,7,122.341872,TGNE
24,8,130.9857885,TGNE
24,9,124.7671493,TGNE
24,10,122.7771663,TGNE
24,11,119.5848922,TGNE
24,12,117.885221,TGNE
24,13,127.5655196,TGNE
24,14,120.0203022,TGNE
24,15,127.4412324,TGNE
24,16,120.8908908,TGNE
24,17,117.3255239,TGNE
24,18,116.4756305,TGNE
24,19,130.1774012,TGNE
24,20,120.6835913,TGNE
24,21,104.5772384,TGNE
24,22,116.6414238,TGNE
24,23,122.072371,TGNE
24,24,130.3018041,TGNE
24,25,119.3362022,TGNE
24,26,120.6420852,TGNE
